   BENCHMARK INFORMATION
benchmark definition:    ./esbmc-kind.xml
name:                    esbmc-kind
run sets:                SV-COMP22_unreach-call, SV-COMP22_valid-memcleanup.MemSafety-MemCleanup, SV-COMP22_valid-memsafety, SV-COMP22_no-overflow, SV-COMP22_termination
date:                    Fri, 2022-07-01 13:04:47 UTC
tool:                    ESBMC version 6.10.0 64-bit x86_64 linux
tool executable:         ./esbmc-wrapper.py
options:                 -s kinduction
parallel runs:           24
resource limits:
- memory:                6000.0 MB
- time:                  10 s
- cpu cores:             1
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             8
- memory:                6000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    benchexec-fm04
os:                      Linux-5.4.0-113-generic-x86_64-with-glibc2.29
cpu:                     Intel Core Processor (Broadwell, IBRS)
- cores:                 25
- max frequency:         2097.57 MHz
ram:                     170003.21843200002 MB
------------------------------------------------------------



SV-COMP22_unreach-call
Run set 1 of 5 with options '-s kinduction' and propertyfile 'None'

inputfile                                                                                                                                                                          status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
array-examples/data_structures_set_multi_proc_ground-1.yml                                                                                                                         true                             0.37        0.39        None
array-examples/data_structures_set_multi_proc_ground-2.yml                                                                                                                         true                             0.37        0.40        None
array-examples/data_structures_set_multi_proc_trivial_ground.yml                                                                                                                   true                             0.41        0.43        None
array-examples/relax-2.yml                                                                                                                                                         TIMEOUT                         10.99       11.01        None
array-examples/sanfoundry_02_ground.yml                                                                                                                                            TIMEOUT                         10.98       11.02        None
array-examples/sanfoundry_10_ground.yml                                                                                                                                            unknown                          0.36        0.79        None
array-examples/sanfoundry_24-1.yml                                                                                                                                                 true                             0.34        0.37        None
array-examples/sanfoundry_27_ground.yml                                                                                                                                            TIMEOUT                         11.00       11.02        None
array-examples/sanfoundry_43_ground.yml                                                                                                                                            true                             0.27        0.29        None
array-examples/sorting_bubblesort_2_ground.yml                                                                                                                                     TIMEOUT                         10.99       11.01        None
array-examples/sorting_bubblesort_ground-1.yml                                                                                                                                     TIMEOUT                         11.00       11.02        None
array-examples/sorting_bubblesort_ground-2.yml                                                                                                                                     TIMEOUT                         10.99       11.02        None
array-examples/sorting_selectionsort_2_ground.yml                                                                                                                                  TIMEOUT                         11.00       11.02        None
array-examples/sorting_selectionsort_ground-1.yml                                                                                                                                  TIMEOUT                         11.00       11.02        None
array-examples/sorting_selectionsort_ground-2.yml                                                                                                                                  TIMEOUT                         10.99       11.01        None
array-examples/standard_allDiff2_ground.yml                                                                                                                                        TIMEOUT                         10.98       11.01        None
array-examples/standard_compareModified_ground.yml                                                                                                                                 TIMEOUT                         10.99       11.02        None
array-examples/standard_compare_ground.yml                                                                                                                                         TIMEOUT                         11.00       11.01        None
array-examples/standard_copy1_ground-1.yml                                                                                                                                         TIMEOUT                         10.98       11.03        None
array-examples/standard_copy1_ground-2.yml                                                                                                                                         TIMEOUT                         10.99       11.02        None
array-examples/standard_copy2_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_copy2_ground-2.yml                                                                                                                                         TIMEOUT                         10.99       11.04        None
array-examples/standard_copy3_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_copy3_ground-2.yml                                                                                                                                         TIMEOUT                         10.97       11.03        None
array-examples/standard_copy4_ground-1.yml                                                                                                                                         TIMEOUT                         10.87       11.03        None
array-examples/standard_copy4_ground-2.yml                                                                                                                                         TIMEOUT                         10.98       11.03        None
array-examples/standard_copy5_ground-1.yml                                                                                                                                         TIMEOUT                         10.95       11.03        None
array-examples/standard_copy5_ground-2.yml                                                                                                                                         TIMEOUT                         10.95       11.05        None
array-examples/standard_copy6_ground-1.yml                                                                                                                                         TIMEOUT                         10.97       11.03        None
array-examples/standard_copy6_ground-2.yml                                                                                                                                         TIMEOUT                         10.99       11.04        None
array-examples/standard_copy7_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_copy7_ground-2.yml                                                                                                                                         TIMEOUT                         10.99       11.02        None
array-examples/standard_copy8_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.01        None
array-examples/standard_copy8_ground-2.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_copy9_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.01        None
array-examples/standard_copy9_ground-2.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_copyInitSum2_ground-1.yml                                                                                                                                  TIMEOUT                         11.00       11.02        None
array-examples/standard_copyInitSum2_ground-2.yml                                                                                                                                  TIMEOUT                         10.99       11.02        None
array-examples/standard_copyInitSum3_ground.yml                                                                                                                                    TIMEOUT                         10.99       11.02        None
array-examples/standard_copyInitSum_ground.yml                                                                                                                                     TIMEOUT                         11.00       11.03        None
array-examples/standard_copyInit_ground.yml                                                                                                                                        TIMEOUT                         10.98       11.01        None
array-examples/standard_find_ground-1.yml                                                                                                                                          TIMEOUT                         10.99       11.04        None
array-examples/standard_init1_ground-1.yml                                                                                                                                         TIMEOUT                         10.96       11.02        None
array-examples/standard_init1_ground-2.yml                                                                                                                                         TIMEOUT                         10.96       11.02        None
array-examples/standard_init2_ground-1.yml                                                                                                                                         TIMEOUT                         10.98       11.08        None
array-examples/standard_init2_ground-2.yml                                                                                                                                         TIMEOUT                         10.96       11.02        None
array-examples/standard_init3_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.04        None
array-examples/standard_init3_ground-2.yml                                                                                                                                         TIMEOUT                         10.94       11.03        None
array-examples/standard_init4_ground-1.yml                                                                                                                                         TIMEOUT                         10.96       11.08        None
array-examples/standard_init4_ground-2.yml                                                                                                                                         TIMEOUT                         10.48       11.03        None
array-examples/standard_init5_ground-1.yml                                                                                                                                         TIMEOUT                         10.94       11.04        None
array-examples/standard_init5_ground-2.yml                                                                                                                                         TIMEOUT                         10.53       11.05        None
array-examples/standard_init6_ground-1.yml                                                                                                                                         TIMEOUT                         10.98       11.04        None
array-examples/standard_init6_ground-2.yml                                                                                                                                         TIMEOUT                         10.53       11.03        None
array-examples/standard_init7_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_init7_ground-2.yml                                                                                                                                         TIMEOUT                         10.97       11.02        None
array-examples/standard_init8_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.02        None
array-examples/standard_init8_ground-2.yml                                                                                                                                         TIMEOUT                         11.00       11.01        None
array-examples/standard_init9_ground-1.yml                                                                                                                                         TIMEOUT                         11.00       11.01        None
array-examples/standard_init9_ground-2.yml                                                                                                                                         TIMEOUT                         10.99       11.02        None
array-examples/standard_maxInArray_ground.yml                                                                                                                                      TIMEOUT                         10.98       11.02        None
array-examples/standard_minInArray_ground-1.yml                                                                                                                                    TIMEOUT                         11.00       11.02        None
array-examples/standard_minInArray_ground-2.yml                                                                                                                                    TIMEOUT                         11.00       11.02        None
array-examples/standard_palindrome_ground.yml                                                                                                                                      TIMEOUT                         10.98       11.03        None
array-examples/standard_partial_init_ground.yml                                                                                                                                    TIMEOUT                         11.00       11.02        None
array-examples/standard_partition_ground-1.yml                                                                                                                                     TIMEOUT                         10.98       11.02        None
array-examples/standard_partition_ground-2.yml                                                                                                                                     TIMEOUT                         10.99       11.02        None
array-examples/standard_partition_original_ground.yml                                                                                                                              TIMEOUT                         10.99       11.02        None
array-examples/standard_password_ground.yml                                                                                                                                        TIMEOUT                         10.98       11.02        None
array-examples/standard_reverse_ground.yml                                                                                                                                         TIMEOUT                         10.98       11.04        None
array-examples/standard_running-1.yml                                                                                                                                              TIMEOUT                         11.02       11.08        None
array-examples/standard_running-2.yml                                                                                                                                              TIMEOUT                         10.95       11.04        None
array-examples/standard_sentinel-2.yml                                                                                                                                             TIMEOUT                         11.00       11.03        None
array-examples/standard_sentinel.i.v+cfa-reducer.yml                                                                                                                               TIMEOUT                         10.99       11.05        None
array-examples/standard_seq_init_ground.yml                                                                                                                                        TIMEOUT                         11.02       11.07        None
array-examples/standard_strcmp_ground.yml                                                                                                                                          TIMEOUT                         10.99       11.04        None
array-examples/standard_strcpy_ground-1.yml                                                                                                                                        TIMEOUT                         10.99       11.08        None
array-examples/standard_strcpy_original-2.yml                                                                                                                                      TIMEOUT                         10.98       11.06        None
array-examples/standard_two_index_01.yml                                                                                                                                           TIMEOUT                         10.97       11.02        None
array-examples/standard_two_index_02.yml                                                                                                                                           TIMEOUT                         11.00       11.02        None
array-examples/standard_two_index_03.yml                                                                                                                                           TIMEOUT                         10.98       11.06        None
array-examples/standard_two_index_04.yml                                                                                                                                           TIMEOUT                         11.00       11.02        None
array-examples/standard_two_index_05.yml                                                                                                                                           TIMEOUT                         10.99       11.02        None
array-examples/standard_two_index_06.yml                                                                                                                                           TIMEOUT                         11.00       11.03        None
array-examples/standard_two_index_07.yml                                                                                                                                           TIMEOUT                         10.99       11.04        None
array-examples/standard_two_index_08.yml                                                                                                                                           TIMEOUT                         10.99       11.02        None
array-examples/standard_two_index_09.yml                                                                                                                                           TIMEOUT                         11.00       11.02        None
array-examples/standard_vararg_ground.yml                                                                                                                                          TIMEOUT                         10.98       11.02        None
array-examples/standard_vector_difference_ground.yml                                                                                                                               TIMEOUT                         10.99       11.02        None
array-industry-pattern/array_assert_loop_dep.yml                                                                                                                                   TIMEOUT                         11.00       11.03        None
array-industry-pattern/array_monotonic.yml                                                                                                                                         TIMEOUT                         10.97       11.02        None
array-industry-pattern/array_mul_init.yml                                                                                                                                          TIMEOUT                         11.00       11.02        None
array-industry-pattern/array_of_struct_break.yml                                                                                                                                   TIMEOUT                         10.97       11.03        None
array-industry-pattern/array_of_struct_loop_dep.yml                                                                                                                                TIMEOUT                         11.00       11.03        None
array-industry-pattern/array_of_struct_ptr_cond_init.yml                                                                                                                           TIMEOUT                         11.00       11.03        None
array-industry-pattern/array_of_struct_ptr_flag_init.yml                                                                                                                           TIMEOUT                         10.95       11.02        None
array-industry-pattern/array_of_struct_ptr_monotonic.yml                                                                                                                           TIMEOUT                         10.98       11.06        None
array-industry-pattern/array_of_struct_ptr_mul_init.yml                                                                                                                            TIMEOUT                         10.97       11.04        None
array-industry-pattern/array_of_struct_single_elem_init.yml                                                                                                                        TIMEOUT                         10.97       11.06        None
array-industry-pattern/array_ptr_partial_init.yml                                                                                                                                  TIMEOUT                         10.96       11.03        None
array-industry-pattern/array_ptr_single_elem_init-1.yml                                                                                                                            TIMEOUT                         10.95       11.03        None
array-industry-pattern/array_ptr_single_elem_init-2.yml                                                                                                                            TIMEOUT                         10.94       11.03        None
array-industry-pattern/array_range_init.yml                                                                                                                                        TIMEOUT                         11.00       11.03        None
array-industry-pattern/array_shadowinit.yml                                                                                                                                        TIMEOUT                         10.99       11.04        None
array-industry-pattern/array_single_elem_init.yml                                                                                                                                  TIMEOUT                         10.98       11.02        None
array-industry-pattern/check_removal_from_set_after_insertion.yml                                                                                                                  TIMEOUT                         11.00       11.02        None
reducercommutativity/avg.yml                                                                                                                                                       TIMEOUT                         10.96       11.02        None
reducercommutativity/avg05-1.yml                                                                                                                                                   true                             1.15        1.17        None
reducercommutativity/avg10-2.yml                                                                                                                                                   true                             0.90        0.93        None
reducercommutativity/avg20-2.yml                                                                                                                                                   true                             2.15        2.19        None
reducercommutativity/avg40-2.yml                                                                                                                                                   true                             1.77        1.80        None
reducercommutativity/avg60-1.yml                                                                                                                                                   true                             1.79        1.83        None
reducercommutativity/max.yml                                                                                                                                                       TIMEOUT                         10.95       11.02        None
reducercommutativity/max05-1.yml                                                                                                                                                   true                             4.30        4.34        None
